firstname,gender,probability
Ashlinn,,
Ashlynn,,
Ashton,,
Ashwien,,
Ashwin,,
Ashwita,,
Asia,,
Asjer,,
Aslihan,,
Asmar,,
Asraf,,
Aster,,
Aston,,
Aswin,,
Athina,,
Athreyu,,
Atreyu,,
Atser,,
Atsje,,
Atticus,,
Attila,,
Atze,,
Aubry,,
Aude,,
Auke,,
Aurora,,
Auwina,,
Ava,,
Avelineke,,
Avelon,,
Avinaash,,
Avital,,
Aviva,,
Avram,,
Avreyl,,
Awienaash,,
Axelle,,
Axl,,
Aycan,,
Aycha,,
Ayco,,
Aylan,,
Ayleen,,
Aylin,,
Aymen,,
Ayse,,
Azadeh,,
Azalea,,
Azra,,
Azzurra,,
Aïmane,,
Aïmen,,
Aïscha,,
B'Elanna,,
Babbe,,
Babet,,
Babeth,,
Babette,,
Babiche,,
Baerke,,
Bailey,,
Bald,,
Bam,,
Bambi,,
Bandu,,
Bandy,,
Bapke,,
Barbara,,
Barbera,,
Bareld,,
Barendine,,
Barri,,
Bartel,,
Bartjan,,
Bartske,,
Bartus,,
Bas,,
Basak,,
Baselique,,
Bashiri,,
Bastianne,,
Bastienne,,
Bastino,,
Baudien,,
Baue,,
Baukje,,
Bauwe,,
Beata,,
Beate,,
Beatrice,,
Beatrix,,
Beau,,
Beaudé,,
Becky,,
Beert,,
Beirem,,
Beja,,
Belinda,,
Bellamie,,
Belle,,
Belén,,
Ben,,
Benard,,
Bendix,,
Bene,,
Benedict,,
Bengt,,
Benito,,
Benjamin,,
Benjo,,
Benn,,
Benne,,
Bennet,,
Bennett,,
Bennie,,
Benno,,
Benoit,,
Benoît,,
Bent,,
Bente,,
Benthe,,
Bently,,
Bento,,
Berbe,,
Berbel,,
Berdi,,
Berdie,,
Berdiene,,
Berendjan,,
Berenice,,
Bergina,,
Berit,,
Berjan,,
Berkay,,
Berlinda,,
Berlinde,,
Bern,,
Bernadet,,
Bernalt,,
Bernar,,
Bernard,,
Bernd,,
Bernice,,
Bernie,,
Bernitha,,
Berre,,
Berrend,,
Berrit,,
Berry,,
Bert,,
Berta,,
Bertan,,
Bertha,,
Bertie,,
Bertina,,
Bertje,,
Bertram,,
Bertrin,,
Bertus,,
Besarta,,
Beschier,,
Bethany,,
Betina,,
Bets,,
Bettie,,
Betty,,
Bhavana,,
Bianca,,
Bianka,,
Biba,,
Bibi,,
Bibian,,
Biek,,
Biem,,
Bijke,,
Bijou,,
Bil,,
Bilal,,
Bill,,
Billy,,
Binck,,
Bink,,
Binnie,,
Bionda,,
Birger,,
Birgit,,
Birgitta,,
Birk,,
Biscayne,,
Bjarn,,
Bjarne,,
Bjoke,,
Bjork,,
Bjorn,,
Bjoyd,,
Björk,,
Björne,,
Björre,,
Blanche,,
Blandina,,
Bloeme,,
Bo,,
Boas,,
Boaz,,
Bob,,
Bobbi,,
Bobbie,,
Bobby,,
Bodain,,
Bodean,,
Bodey,,
Bodhi,,
Bodi,,
Bodil,,
Bodyl,,
Bogdan,,
Bojanne,,
Bojoura,,
Boni,,
Bonita,,
Bonne,,
Bonnie,,
Bono,,
Booy,,
Bori,,
Borke,,
Borre,,
Borren,,
Boré,,
Bosko,,
Bosse,,
Bote,,
Boudewijn,,
Boudine,,
Bouwe,,
Bouwina,,
Bowie,,
Bowien,,
Boy,,
Boyan,,
Boycke,,
Boyd,,
Boyke,,
Bozz,,
Boàz,,
Boëlle,,
Brad,,
Bradley,,
Brady,,
Brahim,,
Brammert,,
Brammetje,,
Brandine,,
Brandon,,
Brandy,,
Bratt,,
Brayn,,
Brecht,,
Breelina,,
Breg,,
Brendan,,
Brende,,
Brendie,,
Brendon,,
Brendt,,
Brenice,,
Brent,,
Brett,,
Breyaunne,,
Breyten,,
Brian,,
Brianna,,
Brichet,,
Brick,,
Bridget,,
Brigit,,
Brigith,,
Brigitta,,
Britney,,
Britt,,
Britta,,
Brittany,,
Britte,,
Brittje,,
Brody,,
Broes,,
Bronwyn,,
Brooklyn,,
Bror,,
Brord,,
Bruce,,
Bryannah,,
Bryanne,,
Bryden,,
Brynn,,
Bryony,,
Buck,,
Bundi,,
Bunga,,
Burak,,
Burdey,,
Byoux,,
Byron,,
Bärbel,,
Bó,,
Büsra,,
Caan,,
Cachella,,
Cachèl,,
Caddy,,
Caelis,,
Cahrin,,
Cailean,,
Cailey,,
Cailim,,
Caily,,
Caithlin,,
Caithlyn,,
Caitlin,,
Cajo,,
Calcey,,
Caleb,,
Calina,,
Calinda,,
Callan,,
Callyon,,
Calvin,,
Camella,,
Camelot,,
Cameron,,
Camilia,,
Camilla,,
Camm,,
Canan,,
Candice,,
Candida,,
Candide,,
Caner,,
Caramia,,
Carel,,
Caren,,
Carena,,
Carey,,
Carien,,
Carina,,
Carinda,,
Carine,,
Carit,,
Carl,,
Carlee,,
Carli,,
Carlie,,
Carlien,,
Carlijn,,
Carlijne,,
Carline,,
Carlito,,
Carlo,,
Carlotta,,
Carlotte,,
Carly,,
Carlyne,,
Carma,,
Carmencita,,
Carmenza,,
Carmine,,
Carmita,,
Carola,,
Carolien,,
Carolijn,,
Caroline,,
Caroly,,
Carressa,,
Carry,,
Cars,,
Cartouche,,
Carucha,,
Cas,,
Casijn,,
Casimir,,
Cassey,,
Cassian,,
Cataline,,
Cateline,,
Catharinus,,
Catheleine,,
Cathelijn,,
Catheline,,
Catherine,,
Cathinca,,
Cathlin,,
Catinca,,
Cato,,
Cavin,,
Cay,,
Caya,,
Cayetano,,
Caysa,,
Cecca,,
Cecile,,
Cecilia,,
Ceddriec,,
Cees,,
Celal,,
Celena,,
Celess,,
Celeste,,
Celester,,
Celestijn,,
Celestine,,
Celina,,
Cella,,
Celle,,
Cellienne,,
Cem,,
Cemal,,
Cemil,,
Cendrine,,
Ceremco,,
Ceren,,
Ceriel,,
Cesanne,,
Cesar,,
Cesco,,
Cetus,,
Ceyenne,,
Ceylan,,
Chad,,
Chadi,,
Chadiya,,
Chaim,,
Chaja,,
Chakira,,
Chaline,,
Chamaima,,
Chamara,,
Chanan,,
Chananja,,
Chandler,,
Chanel,,
Chanelva,,
Chaniya,,
Chantal,,
Chantalle,,
Chantalli,,
Chantaly,,
Chantelle,,
Charda,,
Chardée,,
Charel,,
Charell,,
Charelle,,
Charida,,
Charif,,
Charisa,,
Chariska,,
Charissa,,
Charita,,
Charity,,
Charl,,
Charlene,,
Charles,,
Charlie,,
Charlien,,
Charlotte,,
Charlynn,,
Charmaine,,
Charmayne,,
Charnell,,
Charo,,
Charon,,
Charona,,
Charonne,,
Charris,,
Charro,,
Chas,,
Chava,,
Chavel,,
Chavira,,
Chavon,,
Chayenne,,
Chaznay,,
Chaïmae,,
Chelan,,
Chelly,,
Chelsea,,
Chelsee,,
Chelsey,,
Chendo,,
Chendon,,
Cheneequa,,
Chenelle,,
Chenise,,
Chenita,,
Chenna,,
Chenoa,,
Cheramise,,
Cheranie,,
Cherida,,
Cherique,,
Cherise,,
Cherisse,,
Cheron,,
Cherrelle,,
Cherrise,,
Cherstiena,,
Cheryl,,
Cheryll,,
Cherylle,,
Cherèl,,
Cherêne,,
Cheska,,
Chesney,,
Chess,,
Chessarina,,
Chester,,
Chet,,
Chevanna,,
Chevella,,
Chevon,,
Chevy,,
Chevyrain,,
Chewenne,,
Cheyenne,,
Chiarèlla,,
Chiela,,
Chiem,,
Chimene,,
Chimezie,,
Chimo,,
Chiméne,,
Chinook,,
Chinouk,,
Chinthya,,
Chiraaz,,
Chirley,,
Chislaine,,
Chitra,,
Chloe,,
Chloé,,
Chloë,,
Choly,,
Chongyi,,
Chouke,,
Choëlle,,
Chris,,
Chrissie,,
Christ,,
Christa,,
Christan,,
Christian,,
Christianne,,
Christie,,
Christien,,
Christin,,
Christina,,
Christine,,
Christinne,,
Christoffer,,
Christon,,
Christoph,,
Christophe,,
Christopher,,
Christy,,
Chrétienne,,
Chyenne,,
Chyla,,
Chynna,,
Chyron,,
Chéraine,,
Chérida,,
Chérise,,
Chévene,,
Cian,,
Ciara,,
Cicille,,
Cielke,,
Cil,,
Cilla,,
Cillian,,
Cindel,,
Cindle,,
Cinthia,,
Ciro,,
Cis,,
Cisca,,
Ciska,,
Cissy,,
Ciáran,,
Ciárán,,
Claartje,,
Clair,,
Clara,,
Claran,,
Clarice,,
Clarie,,
Clarieke,,
Clarien,,
Clarinda,,
Clarinde,,
Claske,,
Clathilda,,
Claudi,,
Claudia,,
Claudine,,
Clemence,,
Clemens,,
Clement,,
Clen,,
Clenn,,
Cleo,,
Clessia,,
Cliff,,
Cliffred,,
Clifton,,
Clim,,
Clint,,
Clément,,
Coan,,
Cobi,,
Cobie,,
Codi,,
Codrin,,
Cody,,
Coen,,
Colet,,
Colette,,
Colin,,
Colina,,
Coline,,
Colinja,,
Collin,,
Collinda,,
Conan,,
Concilia,,
Condor,,
Connor,,
Conor,,
Constantijn,,
Cooper,,
Coos,,
Cor,,
Cora,,
Coralie,,
Coralien,,
Corbin,,
Cordi,,
Corelien,,
Coreline,,
Corien,,
Coriena,,
Coriene,,
Corijn,,
Corina,,
Corinde,,
Corine,,
Corinja,,
Corinne,,
Coriëlle,,
Corjanne,,
Corka,,
Corke,,
Corlaine,,
Corlieke,,
Corline,,
Corma,,
Cornel,,
Cornelia,,
Cornelieke,,
Cornelis,,
Corné,,
Cornée,,
Cornélie,,
Cornéta,,
Corrianne,,
Corrinda,,
Corrine,,
Corrinne,,
Corry,,
Corstian,,
Corwi,,
Cosette,,
Creten,,
Cretiënne,,
Crijn,,
Cristan,,
Criswellin,,
Critiën,,
Crystal,,
Curtis,,
Cyane,,
Cylia,,
Cynric,,
Cynthia,,
Cyrano,,
Cyrella,,
Cyriel,,
Cyril,,
Cyrilein,,
Cyrilla,,
Cyrina,,
Cyrus,,
Cécile,,
Céderic,,
Cédric,,
Célestine,,
Céliah,,
Célie,,
Célina,,
Célinde,,
Céline,,
Céryl,,
Cézary,,
D'Jazer,,
Daan,,
Daanisj,,
Daantje,,
Daatje,,
Daelynn,,
Dafne,,
Dagmar,,
Dagmare,,
Dagna,,
Dahniek,,
Dahné,,
Daily,,
Daimy,,
Daimyo,,
Daine,,
Dairo,,
Daisy,,
Dajo,,
Dalena,,
Daley,,
Dalisa,,
Dalisha,,
Dalì,,
Damanja,,
Damaris,,
Damia,,
Damian,,
Damiano,,
Damien,,
Damir,,
Dammes,,
Damy,,
Danah,,
Danceney,,
Danee,,
Danella,,
Dani,,
Danica,,
Danick,,
Daniek,,
Danieke,,
Daniel,,
Danielle,,
Danila,,
Danine,,
Danique,,
Danisha,,
Daniëlle,,
Danja,,
Danjella,,
Danjèl,,
Danne,,
Dannick,,
Dannique,,
Dano,,
Danouk,,
Danusia,,
Danuszja,,
Dany,,
Danyla,,
Danyra,,
Daníel,,
Danütha,,
Daphnah,,
Dara,,
Darcy,,
Darian,,
Dariën,,
Darlene,,
Darryl,,
Darsen,,
Darshan,,
Darwin,,
Daryll,,
Dascha,,
Date,,
Dave,,
Davey,,
Davian,,
David,,
Davida,,
Davie,,
Davin,,
Davine,,
Davinia,,
Davira,,
Daviyo,,
Davy,,
Dawayne,,
Dawn,,
Dax,,
Daylene,,
Daymee,,
Dayna,,
Dayne,,
Dayvid,,
Daén,,
De,,
Dean,,
Deborah,,
Decia,,
Declan,,
Deejee,,
Deen,,
Deesje,,
Defrie,,
Deirdre,,
Delana,,
Delany,,
Deli,,
Deliana,,
Delilah,,
Delin,,
Delphine,,
Demelza,,
Demi,,
Demian,,
Demiën,,
Dempsey,,
Denah,,
Denian,,
Denice,,
Deniece,,
Denise,,
Denisha,,
Denize,,
Denizhan,,
Dennie,,
Denny,,
Deny,,
Denzell,,
Derek,,
Derrick,,
Derryn,,
Derya,,
Deshamaira,,
Desi,,
Desiree,,
Desiré,,
Desirée,,
Desley,,
Desly,,
Desteny,,
Destiny,,
Deswin,,
Desy,,
Detlef,,
Detmar,,
Devan,,
Devancy,,
Deveney,,
Deveny,,
Devi,,
Devie,,
Devika,,
Devlin,,
Dewy,,
Dex,,
Dhaly,,
Dhana,,
Dhanesh,,
Dharmdew,,
Diala,,
Diana,,
Dianca,,
Dianda,,
Diandra,,
Diane,,
Diantha,,
Dianthe,,
Dianto,,
Diaro,,
Dichanne,,
Dickie,,
Dico,,
Diderik,,
Didi,,
Didier,,
Diederick,,
Diego,,
Diek,,
Dieka,,
Dieko,,
Dienie,,
Dienke,,
Dierieke,,
Dieta,,
Dieudonnee,,
Dieuwer,,
Dieuwertje,,
Dieuwke,,
Diewerke,,
Diger,,
Dijanne,,
Dijs,,
Dilan,,
Dilana,,
Dilara,,
Dilek,,
Dili,,
Dille,,
Diloy,,
Diluk,,
Dim,,
Dima,,
Dimar,,
Dimfy,,
Dimitrios,,
Dimmy,,
Dimphna,,
Din,,
Dina,,
Dinah,,
Dinande,,
Dineke,,
Dinella,,
Dinesh,,
Dingeman,,
Dinja,,
Dink,,
Dinthe,,
Dion,,
Diona,,
Dionne,,
Diria,,
Dirja,,
Ditmar,,
Ditske,,
Ditsy,,
Divera,,
Diyanne,,
Diéry,,
Djadi,,
Djai,,
Djaira,,
Django,,
Djannie,,
Djano,,
Djany,,
Djara,,
Djardy,,
Djarno,,
Djayden,,
Djaïr,,
Djecky,,
Djeedy,,
Djelana,,
Djelano,,
Djenitha,,
Djermo,,
Djetto,,
Djewi,,
Djezz,,
Djijo,,
Djim,,
Djimmy,,
Djindji,,
Djinn,,
Djinni,,
Djino,,
Djoeke,,
Djoenie,,
Djoere,,
Djoeri,,
Djohnno,,
Djoke,,
Djolien,,
Djoni,,
Djonie,,
Djordin,,
Djoshua,,
Djovanny,,
Djulita,,
Djura,,
Djurre,,
Dmitri,,
Doede,,
Doedo,,
Doenja,,
Doenya,,
Doganay,,
Doke,,
Dominick,,
Dominique,,
Domino,,
Don,,
Donathe,,
Donika,,
Donja,,
Donnely,,
Donnever,,
Donné,,
Donnée,,
Doné,,
Doortje,,
Doralice,,
Doran,,
Doreth,,
Dorian,,
Dorieke,,
Dorienke,,
Dorijn,,
Dorinda,,
Dorine,,
Doron,,
Dorothée,,
Dorrit,,
Dort,,
Dorthe,,
Douglas,,
Douk,,
Dounia,,
Doutzen,,
Doy,,
Drazic,,
Driek,,
Driekus,,
Dries,,
Duanca,,
Duane,,
Duco,,
Duell,,
Duke,,
Dumont,,
Duna,,
Dunja,,
Durk,,
Dusty,,
Duy,,
Duèn,,
Dwain,,
Dwayn,,
Dwight,,
Dyan,,
Dyantha,,
Dyanthe,,
Dyce,,
Dylaine,,
Dynphy,,
Dyon,,
Dániel,,
Däyna,,
Débra,,
Déjany,,
Déjon,,
Délano,,
Désiree,,
Dévinjo,,
Ebbe,,
Ebbo,,
Ebe,,
Ebel,,
Eckart,,
Edcharda,,
Edden,,
Edgar,,
Edi,,
Edina,,
Edinno,,
Edip,,
Edith,,
Ediz,,
Edmee,,
Edmée,,
Edo,,
Edu,,
Eduard,,
Edward,,
Edwin,,
Edzo,,
Eef,,
Eefie,,
Eefje,,
Eefke,,
Eeke,,
Eelco,,
Eelse,,
Eelze,,
Eeuwe,,
Effie,,
Efi,,
Egbert,,
Egbertje,,
Egon,,
Egwin,,
Eibert,,
Eike,,
Eildert,,
Eimerdine,,
Einar,,
Eiso,,
Eitze,,
Eize,,
Eke,,
Ela,,
Elano,,
Elayne,,
Elco,,
Eldrid,,
Ele,,
Eleana,,
Eleanor,,
Elena,,
Eleonora,,
Elfi,,
Elga,,
Eliah,,
Eliam,,
Elianne,,
Elias,,
Elien,,
Elies,,
Elieze,,
Elija,,
Elin,,
Elina,,
Eline,,
Elinn,,
Elisabeth,,
Elisah,,
Elisha,,
Eliyah,,
Elizabeth,,
Elizah,,
Elja,,
Eljade,,
Eljah,,
Eljoënai,,
Elke,,
Elkjaer,,
Elko,,
Ella,,
Ellard,,
Elleke,,
Ellemieke,,
Ellena,,
Ellian,,
Ellie,,
Elliot,,
Ellis,,
Elly,,
Elmarije,,
Elmas,,
Elmi,,
Elmir,,
Elodie,,
Eloi,,
Eloise,,
Elon,,
Eloniek,,
Eloy,,
Eloyke,,
Elrein,,
Elriecke,,
Elroy,,
Els,,
Elsa,,
Elsbeth,,
Elseline,,
Elsemarijn,,
Elsemiek,,
Elsenoor,,
Elske,,
Eltina,,
Elunde,,
Elvera,,
Elviera,,
Elvin,,
Elvina,,
Elvira,,
Elwin,,
Elyne,,
Elyon,,
Elyse,,
Elysha,,
Elze,,
Elzelien,,
Elzeline,,
Elzemiek,,
Elzerd,,
Elzo,,
Eléna,,
Elía,,
Elöise,,
Emanuel,,
Emelie,,
Emerance,,
Emeric,,
Emese,,
Emiel,,
Emilia,,
Emilie,,
Emilio,,
Emilva,,
Emily,,
Emina,,
Emke,,
Emma,,
Emmaline,,
Emmaly,,
Emmeliek,,
Emmeline,,
Emmelotte,,
Emmely,,
Emmerick,,
Emmerson,,
Emmie,,
Emmily,,
Emmy,,
Emond,,
Emre,,
Enara,,
Engbert,,
Enis,,
Enja,,
Enneke,,
Eno,,
Enola,,
Enrico,,
Enya,,
Enze,,
Enzo,,
Ephraïm,,
Epke,,
Eral,,
Eray,,
Erben,,
Erdin,,
Erhan,,
Eri,,
Eric,,
Erica,,
Erika,,
Erin,,
Erinke,,
Erlinde,,
Ernie,,
Ernstjan,,
Eros,,
Erris,,
Ervin,,
Ervinda,,
Esdert,,
Esger,,
Eshelle,,
Eshmé,,
Eske,,
Esley,,
Esli,,
Esma,,
Esmaralda,,
Esmay,,
Esmee,,
Esmeralda,,
Esmilia,,
Esmé,,
Esmée,,
Espen,,
Espérance,,
Esrah,,
Estee,,
Estella,,
Estelle,,
Esther,,
Esti,,
Esty,,
Eszra,,
Etchika,,
Ethama,,
Ethan,,
Etiënne,,
Eugénie,,
Eva,,
Evalien,,
Evaluna,,
Evan,,
Eve,,
Evelien,,
Eveliene,,
Evelyne,,
Evenne,,
Everhart,,
Evi,,
Evin,,
Evine,,
Evita,,
Evy,,
Ewald,,
Ewan,,
Ewart,,
Ewoud,,
Ewout,,
Eyzo,,
Fabia,,
Fabiaan,,
Fabian,,
Fabiana,,
Fabien,,
Fabio,,
Fabiola,,
Fabiènne,,
Fabiën,,
Fabiënne,,
Fabrice,,
Fadila,,
Fairy,,
Faisal,,
Faith,,
Faiçal,,
Falisha,,
Falk,,
Falko,,
Fancy,,
Fannie,,
Fanny,,
Fardau,,
Farley,,
Farrah,,
Farshaad,,
Fascal,,
Fatima,,
Fausto,,
Fawn,,
Faye,,
Fayette,,
Fayrouz,,
Faysal,,
Fayyaz,,
Fayza,,
Faïza,,
Feargal,,
Febe,,
Fedde,,
Feddrick,,
Feder,,
Feije,,
Feiko,,
Feitze,,
Felice,,
Felicita,,
Felisha,,
Felix,,
Femi,,
Femme,,
Femmelina,,
Fenda,,
Fenke,,
Fenneke,,
Fera,,
Ferd,,
Ferdi,,
Ferdie,,
Ferdjo,,
Ferdy,,
Fere,,
Ferencz,,
Ferjo,,
Fern,,
Fernan,,
Fernanda,,
Fernando,,
Ferran,,
Ferre,,
Ferris,,
Fester,,
Feyona,,
Fian,,
Fianna,,
Fiano,,
Fidelma,,
Fidessa,,
Fieke,,
Fien,,
Fientje,,
Fifianne,,
Fikri,,
Filip,,
Filippa,,
Filique,,
Filou,,
Fimke,,
Fimme,,
Fineke,,
Finlay,,
Finley,,
Finn,,
Finne,,
Finola,,
Fir,,
Fitzgerald,,
Flavio,,
Flavié,,
Fleurine,,
Fleurke,,
Flint,,
Flo,,
Floid,,
Floor,,
Floorke,,
Flor,,
Florance,,
Flore,,
Florean,,
Floren,,
Florens,,
Florent,,
Florentien,,
Florentin,,
Florian,,
Florinde,,
Florine,,
Floyd,,
Flynn,,
Foeke,,
Foke,,
Fokje,,
Fokke,,
Folker,,
Folkert,,
Folmer,,
Foléor,,
Fonger,,
Fongman,,
Fonne,,
Fons,,
Foor,,
Forra,,
Fouke,,
Franca,,
France,,
Francesca,,
Francesco,,
Franchesco,,
Francien,,
Francies,,
Francine,,
Francis,,
Franka,,
Franke,,
Franky,,
Franny,,
Fransien,,
Fransina,,
Fransis,,
Franske,,
François,,
Frauke,,
Freark,,
Fred,,
Freddy,,
Frederick,,
Frederiecke,,
Frederieke,,
Frederik,,
Frederika,,
Fredolina,,
Freeke,,
Freekje,,
Freesje,,
Freija,,
Freke,,
Frenk,,
Frenny,,
Frens,,
Frenske,,
Freyja,,
Frieda,,
Friederieke,,
Frieke,,
Frim,,
Frits,,
Fritsjan,,
Fronnie,,
Frouk,,
Frouktje,,
Frytskje,,
Fréderique,,
Frédéric,,
Frédérique,,
Fulco,,
Funda,,
Funs,,
Fygo,,
Fé,,
Fébe,,
Félicien,,
Féline,,
Félipe,,
Fótis,,
Gaauwe,,
Gabe,,
Gabi,,
Gable,,
Gabriele,,
Gabry,,
Gaetano,,
Gaia,,
Gaime,,
Gajanan,,
Galina,,
Galliano,,
Gardy,,
Garreth,,
Garrie,,
Gaudenso,,
Gauthier,,
Gavin,,
Gawein,,
Gaya,,
Gayle,,
Gaël,,
Gaëlle,,
Gaëtan,,
Geanne,,
Geartsje,,
Gebke,,
Gedeona,,
Gedieke,,
Geeke,,
Geena,,
Geerhart,,
Geerine,,
Geerte,,
Geerten,,
Geery,,
Gejo,,
Gelein,,
Gelina,,
Gelindo,,
Gelisa,,
Gemayel,,
Gemke,,
Gemma,,
Gemme,,
Gemmy,,
Genardo,,
Genaud,,
Gene,,
Geneva,,
Geneyro,,
Geniefjeiva,,
Genise,,
Geoffrey,,
Geordi,,
Geordy,,
Georgia,,
Georgos,,
Georgy,,
Geovanna,,
Gerald,,
Geralda,,
Geraldien,,
Geraldine,,
Geralt,,
Gerard,,
Gerarda,,
Gerardje,,
Gerardy,,
Gerben,,
Gerber,,
Gerbrand,,
Gerbrig,,
Gerd,,
Gerda,,
Gerdin,,
Gerdinand,,
Gerdine,,
Gerdo,,
Gerelbe,,
Gerenda,,
Gerhard,,
Geri,,
Gerianne,,
Gerie,,
Gerieke,,
Geriena,,
Gerinda,,
Gerjan,,
Gerjanna,,
Gerjen,,
Gerjon,,
Gerke,,
